% Gneiss Solution
2105 425463.442 -2694569.5800 -4296509.3320 3854822.9075 2
2105 425464.442 -2694556.9420 -4296480.6448 3854815.2987 2
2105 425465.442 -2694562.9245 -4296494.9084 3854816.3440 2
2105 425466.442 -2694559.9719 -4296481.3193 3854815.3863 2
2105 425467.442 -2694556.8041 -4296484.5082 3854806.8978 2
2105 425468.442 -2694556.6399 -4296478.0799 3854816.8520 2
2105 425469.442 -2694563.6415 -4296484.4988 3854807.7335 2
2105 425470.442 -2694565.4530 -4296485.3766 3854806.1916 2
2105 425471.442 -2694554.7029 -4296473.8260 3854801.8304 2
2105 425472.442 -2694562.4638 -4296477.4763 3854820.1672 2
2105 425473.442 -2694563.5169 -4296475.3942 3854814.5921 2
2105 425474.442 -2694567.4128 -4296480.0261 3854820.4700 2
2105 425475.442 -2694570.8330 -4296486.1030 3854813.8422 2
2105 425476.442 -2694572.2225 -4296482.5836 3854810.7303 2
2105 425477.442 -2694568.0042 -4296483.9133 3854809.4096 2
2105 425478.442 -2694577.5617 -4296494.5732 3854812.8360 2
2105 425479.442 -2694578.9241 -4296494.8251 3854814.5944 2
2105 425480.442 -2694580.4166 -4296494.4367 3854821.2237 2
2105 425481.442 -2694575.3722 -4296497.2809 3854820.3221 2
2105 425482.442 -2694569.7131 -4296490.1978 3854813.0331 2
2105 425483.442 -2694573.1656 -4296483.0219 3854817.7133 2
2105 425484.442 -2694571.8464 -4296482.0020 3854813.2155 2
2105 425485.442 -2694568.3021 -4296485.7520 3854825.3942 2
2105 425486.442 -2694579.0914 -4296482.2977 3854821.3075 2
2105 425487.442 -2694571.4222 -4296477.9149 3854807.2934 2
2105 425488.442 -2694570.5790 -4296478.4156 3854810.1586 2
2105 425489.442 -2694572.0259 -4296482.1251 3854802.5806 2
2105 425490.442 -2694573.0893 -4296475.8851 3854801.1493 2
2105 425491.442 -2694574.1675 -4296483.5819 3854805.2927 2
2105 425492.442 -2694576.1745 -4296489.5823 3854807.0741 2
2105 425493.442 -2694566.7605 -4296482.4896 3854812.9859 2
2105 425494.442 -2694568.8579 -4296484.3044 3854814.7926 2
2105 425495.442 -2694575.7789 -4296485.0505 3854812.2632 2
2105 425496.442 -2694568.2122 -4296484.3588 3854807.1464 2
2105 425497.442 -2694570.9188 -4296479.3680 3854815.0909 2
2105 425498.442 -2694571.6212 -4296485.8352 3854807.9132 2
2105 425499.442 -2694570.9085 -4296480.6390 3854807.1832 2
2105 425500.442 -2694570.4641 -4296485.7652 3854811.3805 2
2105 425501.442 -2694574.4687 -4296487.0389 3854817.2921 2
2105 425502.442 -2694570.1163 -4296486.2136 3854812.9716 2
2105 425503.442 -2694575.8953 -4296495.2431 3854826.8586 2
2105 425504.442 -2694572.4351 -4296504.8383 3854829.0867 2
2105 425505.442 -2694566.0164 -4296499.2455 3854822.8131 2
2105 425506.442 -2694571.6957 -4296495.2358 3854815.7050 2
2105 425507.442 -2694568.3351 -4296487.2181 3854814.1824 2
2105 425508.442 -2694568.3745 -4296491.8024 3854811.4671 2
2105 425509.442 -2694563.9598 -4296484.8361 3854819.8612 2
2105 425510.442 -2694555.8453 -4296471.7730 3854804.9293 2
2105 425511.442 -2694565.0769 -4296476.8019 3854805.8796 2
2105 425512.442 -2694565.9694 -4296469.0147 3854811.8607 2
2105 425513.442 -2694569.4701 -4296475.5114 3854804.4078 2
2105 425514.442 -2694566.7691 -4296481.0653 3854814.6936 2
2105 425515.442 -2694573.3503 -4296482.4128 3854819.9123 2
2105 425516.442 -2694569.0132 -4296484.7247 3854817.3498 2
2105 425517.442 -2694567.9628 -4296479.6971 3854814.0396 2
2105 425518.442 -2694565.7975 -4296478.3888 3854814.6962 2
2105 425519.442 -2694563.2720 -4296471.2466 3854817.6774 2
2105 425520.442 -2694562.6167 -4296472.3297 3854809.6969 2
2105 425521.442 -2694558.0139 -4296474.5793 3854811.6271 2
2105 425522.442 -2694568.3696 -4296475.6520 3854812.9876 2
2105 425523.442 -2694555.2227 -4296460.1189 3854804.0428 2
2105 425524.442 -2694561.3233 -4296464.9886 3854803.6960 2
2105 425525.442 -2694568.8116 -4296480.6860 3854810.7798 2
2105 425526.442 -2694559.1819 -4296471.8009 3854808.2461 2
2105 425527.442 -2694565.8925 -4296472.7320 3854815.0035 2
2105 425528.442 -2694561.3982 -4296475.7627 3854810.1300 2
2105 425529.442 -2694567.9622 -4296475.9283 3854808.7340 2
2105 425530.442 -2694556.4518 -4296478.7297 3854809.4573 2
2105 425531.442 -2694567.0041 -4296493.8434 3854819.5686 2
2105 425532.442 -2694562.4829 -4296491.8832 3854817.4728 2
2105 425533.442 -2694564.1442 -4296490.1021 3854819.8607 2
2105 425534.442 -2694565.2389 -4296492.2432 3854823.4079 2
2105 425535.442 -2694564.5699 -4296486.2185 3854829.3224 2
2105 425536.442 -2694566.8193 -4296480.3194 3854825.3689 2
2105 425537.442 -2694553.5498 -4296473.8289 3854821.4182 2
2105 425538.442 -2694552.4970 -4296477.6511 3854830.2465 2
2105 425539.442 -2694556.3009 -4296482.3914 3854824.7301 2
2105 425540.442 -2694549.6448 -4296482.3166 3854823.7042 2
