% Gneiss Solution
2105 425463.442 -2694569.5800 -4296509.3320 3854822.9075 2
2105 425464.442 -2694570.5316 -4296469.5507 3854968.1500 2
2105 425465.442 -2694588.9488 -4296472.9647 3854986.9244 2
2105 425466.442 -2694590.7741 -4296480.4904 3854985.9644 2
2105 425467.442 -2694580.9233 -4296477.4802 3854968.8032 2
2105 425468.442 -2694576.7207 -4296477.4251 3854962.6159 2
2105 425469.442 -2694581.1591 -4296475.4805 3854963.5704 2
2105 425470.442 -2694569.2195 -4296480.1381 3854937.8711 2
2105 425471.442 -2694560.8264 -4296460.2730 3854940.7564 2
2105 425472.442 -2694564.5011 -4296469.2074 3854943.9901 2
2105 425473.442 -2694562.6499 -4296464.1811 3854931.6020 2
2105 425474.442 -2694567.2532 -4296467.7217 3854952.5429 2
2105 425475.442 -2694581.0193 -4296461.7115 3854965.8987 2
2105 425476.442 -2694589.0608 -4296456.5216 3854971.8440 2
2105 425477.442 -2694580.8050 -4296463.4583 3854965.0368 2
2105 425478.442 -2694586.4770 -4296474.4233 3854960.3483 2
2105 425479.442 -2694592.4231 -4296485.1415 3854962.5854 2
2105 425480.442 -2694597.1594 -4296482.1896 3854976.0749 2
2105 425481.442 -2694586.3599 -4296485.2854 3854966.3876 2
2105 425482.442 -2694579.3006 -4296480.7583 3854967.7905 2
2105 425483.442 -2694582.8002 -4296477.2719 3854961.8965 2
2105 425484.442 -2694599.4800 -4296477.3340 3854969.9706 2
2105 425485.442 -2694595.7907 -4296478.6416 3854982.0591 2
2105 425486.442 -2694594.3494 -4296481.0780 3854977.1893 2
2105 425487.442 -2694590.6329 -4296482.2929 3854976.3104 2
2105 425488.442 -2694577.1783 -4296462.3077 3855015.2208 2
2105 425489.442 -2694576.4312 -4296462.0644 3855002.7756 2
2105 425490.442 -2694586.7582 -4296455.9130 3854987.2127 2
2105 425491.442 -2694573.2904 -4296455.5312 3855013.2089 2
2105 425492.442 -2694550.4578 -4296454.8723 3855054.2358 2
2105 425493.442 -2694564.9018 -4296457.6424 3855034.2893 2
2105 425494.442 -2694544.5688 -4296455.3500 3855064.7141 2
2105 425495.442 -2694579.7372 -4296464.7288 3855023.9500 2
2105 425496.442 -2694545.4653 -4296461.2983 3855060.5543 2
2105 425497.442 -2694570.6467 -4296458.4436 3855032.5324 2
2105 425498.442 -2694596.0417 -4296470.2602 3854992.7022 2
2105 425499.442 -2694606.4439 -4296472.0696 3854975.3535 2
2105 425500.442 -2694601.3765 -4296468.9613 3854982.8723 2
2105 425501.442 -2694607.7165 -4296475.1400 3854983.9053 2
2105 425502.442 -2694608.8393 -4296478.3814 3854979.3934 2
2105 425503.442 -2694603.8206 -4296484.7481 3855001.3408 2
2105 425504.442 -2694606.1342 -4296488.5820 3854995.2330 2
2105 425505.442 -2694602.2949 -4296484.5471 3854987.6352 2
2105 425506.442 -2694601.8139 -4296480.5904 3854984.2851 2
2105 425507.442 -2694594.1137 -4296474.8102 3854988.7470 2
2105 425508.442 -2694598.2829 -4296480.0198 3854984.7268 2
2105 425509.442 -2694598.6845 -4296472.6831 3854986.8866 2
2105 425510.442 -2694592.0653 -4296469.0316 3854975.8273 2
2105 425511.442 -2694595.2017 -4296458.1820 3854971.1420 2
2105 425512.442 -2694584.5193 -4296444.8648 3854998.5321 2
2105 425513.442 -2694581.9836 -4296457.1726 3854999.3415 2
2105 425514.442 -2694592.4071 -4296459.3000 3854980.0200 2
2105 425515.442 -2694605.7356 -4296475.3458 3854981.1518 2
2105 425516.442 -2694603.4227 -4296464.0427 3854989.4094 2
2105 425517.442 -2694602.6541 -4296445.4351 3854984.8355 2
2105 425518.442 -2694584.5853 -4296442.6688 3854996.6557 2
2105 425519.442 -2694592.9602 -4296460.7205 3854994.7978 2
2105 425520.442 -2694595.5464 -4296437.7024 3854969.3641 2
2105 425521.442 -2694580.4549 -4296440.2679 3854977.8515 2
2105 425522.442 -2694582.5416 -4296453.2044 3855000.7493 2
2105 425523.442 -2694560.8807 -4296437.3958 3855015.9711 2
2105 425524.442 -2694538.9508 -4296433.6042 3855051.6684 2
2105 425525.442 -2694541.1074 -4296442.9658 3855060.7566 2
2105 425526.442 -2694566.5959 -4296446.8273 3855012.8182 2
2105 425527.442 -2694584.9120 -4296459.1291 3854998.7882 2
2105 425528.442 -2694577.1652 -4296456.2581 3855000.8191 2
2105 425529.442 -2694587.3163 -4296458.4193 3854990.1579 2
2105 425530.442 -2694575.2246 -4296457.7877 3854990.4779 2
2105 425531.442 -2694585.1200 -4296470.8432 3854998.9457 2
2105 425532.442 -2694589.6938 -4296473.2632 3854991.9517 2
2105 425533.442 -2694579.1378 -4296464.4714 3855007.5504 2
2105 425534.442 -2694576.1426 -4296447.5258 3855010.4688 2
2105 425535.442 -2694559.0475 -4296449.1147 3855023.7768 2
2105 425536.442 -2694612.6406 -4296481.3114 3855026.0169 2
2105 425537.442 -2694598.8608 -4296478.4124 3854964.8339 2
2105 425538.442 -2694582.3595 -4296463.1409 3854990.1397 2
2105 425539.442 -2694586.0699 -4296464.0964 3854986.2260 2
2105 425540.442 -2694581.4009 -4296462.9666 3854985.4343 2
2105 425541.442 -2694583.5566 -4296474.2759 3854989.3054 2
2105 425542.442 -2694576.4244 -4296471.0705 3854977.6656 2
2105 425543.442 -2694579.3196 -4296498.8387 3854966.5017 2
2105 425544.442 -2694568.1275 -4296485.4086 3854975.1532 2
2105 425545.442 -2694564.0127 -4296481.8626 3854989.4545 2
2105 425546.442 -2694556.7502 -4296481.8737 3854987.7953 2
2105 425547.442 -2694521.9442 -4296479.5330 3855042.9919 2
2105 425548.442 -2694523.2311 -4296483.0615 3855044.5172 2
2105 425549.442 -2694527.1886 -4296485.8390 3854976.6715 2
2105 425550.442 -2694518.4683 -4296478.7060 3855012.0169 2
2105 425551.442 -2694496.2728 -4296478.5081 3854925.4091 2
2105 425552.442 -2694479.3722 -4296493.5560 3854924.2718 2
2105 425553.442 -2694470.0206 -4296461.4355 3855049.2969 2
2105 425554.442 -2694475.9911 -4296448.9428 3855097.9383 2
2105 425555.442 -2694477.8476 -4296446.8417 3855126.0661 2
2105 425556.442 -2694468.9316 -4296437.3714 3855138.1498 2
2105 425557.442 -2694466.9427 -4296432.7820 3855152.7370 2
2105 425558.442 -2694463.4740 -4296421.7577 3855191.2318 2
2105 425559.442 -2694461.7849 -4296428.8114 3855124.2225 2
2105 425560.442 -2694465.4878 -4296426.9412 3855086.5143 2
2105 425561.442 -2694470.0400 -4296417.8492 3855115.3520 2
2105 425562.442 -2694435.2084 -4296410.1715 3855020.0485 2
